timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,time_elapsed,key
2021-08-04T13:35:11Z,44.98975899070501,-93.21512354537845,6.04,279,5.71,82,0,7244820897
2021-08-04T13:35:12Z,44.98970517888665,-93.21514927782118,12.34,278.6,5.906,82,1,7244820897
2021-08-04T13:35:13Z,44.9896524567157,-93.21516847237945,18.4,278,6.009,84,2,7244820897
2021-08-04T13:35:14Z,44.98959772288799,-93.21518238633871,24.57,277.6,6.084,85,3,7244820897
2021-08-04T13:35:15Z,44.98954424634576,-93.2151918578893,30.55,277,5.944,87,4,7244820897
2021-08-04T13:35:16Z,44.98948683030903,-93.21520082652569,36.96,276.79999999999995,6.084,88,5,7244820897
2021-08-04T13:35:17Z,44.9894299171865,-93.2152074482292,43.31,276.20000000000005,6.046,90,6,7244820897
2021-08-04T13:35:18Z,44.9893728364259,-93.21521205827594,49.65,275.79999999999995,6.112,92,7,7244820897
2021-08-04T13:35:19Z,44.98931525275111,-93.21521080099046,56.05,275.20000000000005,6.102,94,8,7244820897
2021-08-04T13:35:20Z,44.98925716616213,-93.21520996280015,62.5,274.79999999999995,6.13,94,9,7244820897
